incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
766361343,16012311,07/13/2016 08:04:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.7845929563162,-122.237838779577,07/29/2016 07:01:49 AM,10/17/2016 09:37:53 PM,POINT (-122.237838779577 37.7845929563162),20,Wednesday,Other Sexual Offense
765392587,16012612,07/18/2016 01:31:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 15TH ST & 18TH AV,,OAKLAND,CA,,,37.7879208516431,-122.24127397841,07/19/2016 07:00:02 AM,10/17/2016 09:36:45 PM,POINT (-122.24127397841 37.7879208516431),13,Monday,Other Sexual Offense
770931696,16014801,08/23/2016 11:01:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,6600 Block REGIONAL ST,,DUBLIN,CA,,,37.7005495888466,-121.933111319169,09/03/2016 07:07:01 AM,10/17/2016 09:37:45 PM,POINT (-121.933111319169 37.7005495888466),11,Tuesday,Other Sexual Offense
775927253,16017661,10/06/2016 02:11:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1900 Block 167TH AV,,SAN_LEANDRO,CA,,,37.6956397080961,-122.10305266636,10/09/2016 07:07:54 AM,11/08/2016 10:08:21 AM,POINT (-122.10305266636 37.6956397080961),14,Thursday,Other Sexual Offense
777918578,16018063,10/13/2016 03:30:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FARNAM ST,,OAKLAND,CA,,,37.7774707155413,-122.223414202616,10/21/2016 07:08:19 AM,11/09/2016 10:08:21 AM,POINT (-122.223414202616 37.7774707155413),3,Thursday,Other Sexual Offense
777183524,16018065,10/13/2016 04:18:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 12TH ST & 14TH AV,,OAKLAND,CA,,,37.788454619547,-122.247897355266,10/16/2016 07:09:29 AM,11/09/2016 10:08:21 AM,POINT (-122.247897355266 37.788454619547),4,Thursday,Other Sexual Offense
777918576,16018189,10/14/2016 09:38:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & E 12TH ST,,OAKLAND,CA,,,37.791408590029,-122.250597493137,10/21/2016 07:08:19 AM,11/09/2016 10:08:30 AM,POINT (-122.250597493137 37.791408590029),21,Friday,Other Sexual Offense
777183504,16018192,10/14/2016 10:00:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 11TH ST & E 12TH ST,,OAKLAND,CA,,,37.788454619547,-122.247897355266,10/16/2016 07:09:29 AM,11/11/2016 10:08:08 AM,POINT (-122.247897355266 37.788454619547),22,Friday,Other Sexual Offense
777918574,16018253,10/15/2016 01:54:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block HEGENBERGER RD,,OAKLAND,CA,,,37.7271659201567,-122.20146329686,10/21/2016 07:08:19 AM,11/09/2016 10:08:36 AM,POINT (-122.20146329686 37.7271659201567),13,Saturday,Other Sexual Offense
777183492,16018252,10/15/2016 07:09:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block HEGENBERGER RD,,OAKLAND,CA,,,37.7271659201567,-122.20146329686,10/16/2016 07:09:29 AM,11/09/2016 10:08:35 AM,POINT (-122.20146329686 37.7271659201567),19,Saturday,Other Sexual Offense
832325340,18001357,01/23/2018 05:18:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,01/24/2018 02:35:14 AM,03/01/2018 02:01:37 AM,POINT (-122.088799598666 37.6934981068942),17,Tuesday,Other Sexual Offense
678242776,15001689,01/29/2015 07:19:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 12TH ST & 22ND AV,,OAKLAND,CA,94606,,37.7836516,-122.2387472,01/30/2015 10:08:33 AM,02/08/2015 10:08:44 AM,POINT (-122.2387472 37.7836516),19,Thursday,Other Sexual Offense
733784896,15017248,10/02/2015 10:30:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,17200 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,,,37.69273347791,-122.10063950179,10/11/2015 09:09:29 AM,10/12/2015 09:10:42 AM,POINT (-122.10063950179 37.69273347791),10,Friday,Other Sexual Offense
832397927,18001378,01/23/2018 08:18:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,01/24/2018 08:35:53 PM,03/01/2018 02:01:38 AM,POINT (-122.088799598666 37.6934981068942),8,Tuesday,Other Sexual Offense
827701403,17020831,11/28/2017 07:46:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78772900483688,-122.2431038886359,11/29/2017 10:06:06 AM,12/18/2017 02:09:22 PM,POINT (-122.2431038886359 37.78772900483688),19,Tuesday,Other Sexual Offense
832325341,18001350,01/23/2018 04:03:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,01/24/2018 02:35:14 AM,02/20/2018 11:04:36 PM,POINT (-122.088799598666 37.6934981068942),16,Tuesday,Other Sexual Offense
832325342,18001345,01/23/2018 03:45:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,01/24/2018 02:35:14 AM,03/06/2018 08:58:28 PM,POINT (-122.088799598666 37.6934981068942),15,Tuesday,Other Sexual Offense
780966990,16018064,10/13/2016 03:54:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.77698772857603,-122.2245103987724,11/12/2016 08:09:32 AM,12/02/2016 10:07:17 AM,POINT (-122.224510398772 37.776987728576),3,Thursday,Other Sexual Offense
777183508,16018179,10/14/2016 07:45:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.784761877954985,-122.2319590238582,10/16/2016 07:09:29 AM,12/02/2016 10:07:19 AM,POINT (-122.231959023858 37.784761877955),19,Friday,Other Sexual Offense
777183506,16018183,10/14/2016 08:56:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & SAN LEANDRO ST,,OAKLAND,CA,,,37.77183979287443,-122.21965013915255,10/16/2016 07:09:29 AM,12/02/2016 10:07:19 AM,POINT (-122.219650139153 37.7718397928744),20,Friday,Other Sexual Offense
841993624,18005995,04/07/2018 05:56:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.79001676158751,-122.24256917612374,04/08/2018 07:57:56 AM,04/24/2018 08:22:17 PM,POINT (-122.24256917612374 37.79001676158751),17,Saturday,Other Sexual Offense
832344888,18001369,01/23/2018 07:11:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,01/24/2018 08:52:01 AM,03/12/2018 11:58:53 AM,POINT (-122.088799598666 37.6934981068942),19,Tuesday,Other Sexual Offense
781398960,16020200,11/15/2016 09:06:00 PM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,E 12TH ST & 19TH AV,,OAKLAND,CA,,,37.785633611010695,-122.2417741172114,11/17/2016 08:08:49 AM,12/23/2016 10:12:59 AM,POINT (-122.241774117211 37.7856336110107),21,Tuesday,Other Sexual Offense
781398959,16020202,11/15/2016 09:40:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.785825437254886,-122.23994425517678,11/17/2016 08:08:49 AM,01/04/2017 10:06:44 AM,POINT (-122.239944255177 37.7858254372549),21,Tuesday,Other Sexual Offense
842621091,18005994,04/07/2018 06:08:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & E 19TH ST,,OAKLAND,CA,,,37.7897841655753,-122.23785642792188,04/14/2018 01:56:52 AM,05/06/2018 10:28:16 AM,POINT (-122.23785642792188 37.7897841655753),18,Saturday,Other Sexual Offense
844981990,18007123,04/25/2018 03:39:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & E 19TH ST,,OAKLAND,CA,,,37.79107207279074,-122.23992873669847,04/29/2018 02:41:30 AM,05/10/2018 03:30:35 AM,POINT (-122.23992873669847 37.79107207279074),15,Wednesday,Other Sexual Offense
851161348,18007133,04/25/2018 04:12:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.784761877954985,-122.2319590238582,05/05/2018 01:54:45 AM,05/14/2018 09:09:09 PM,POINT (-122.2319590238582 37.784761877954985),16,Wednesday,Other Sexual Offense
783006533,16021120,12/02/2016 04:19:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 16TH ST & FRUITVALE AV,,OAKLAND,CA,,,37.78031225975399,-122.2244491616055,12/03/2016 08:09:41 AM,02/15/2017 10:08:47 AM,POINT (-122.224449161606 37.780312259754),16,Friday,Other Sexual Offense
788561641,16022881,12/30/2016 09:23:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.774322687820444,-122.21891170705128,01/11/2017 08:10:46 AM,02/15/2017 10:09:02 AM,POINT (-122.218911707051 37.7743226878204),21,Friday,Other Sexual Offense
787205508,16022887,12/30/2016 10:42:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,94601,,37.77698772857603,-122.2245103987724,01/01/2017 08:10:21 AM,02/15/2017 10:09:04 AM,POINT (-122.224510398772 37.776987728576),22,Friday,Other Sexual Offense
788942853,17000564,01/11/2017 10:33:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78646912213093,-122.24099766291086,01/13/2017 08:10:01 AM,02/15/2017 10:09:41 AM,POINT (-122.240997662911 37.7864691221309),22,Wednesday,Other Sexual Offense
788942854,17000568,01/11/2017 10:33:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & MARIN WAY,,OAKLAND,CA,,,37.78688662034139,-122.24062672876366,01/13/2017 08:10:01 AM,02/15/2017 10:09:42 AM,POINT (-122.240626728764 37.7868866203414),22,Wednesday,Other Sexual Offense
789262981,17000567,01/11/2017 10:40:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1400 Block 17TH AV,,OAKLAND,CA,94606,,37.788581,-122.243027,01/15/2017 08:13:05 AM,02/15/2017 10:09:42 AM,POINT (-122.243027 37.788581),22,Wednesday,Other Sexual Offense
789179135,17000630,01/12/2017 07:30:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & E 19TH ST,,OAKLAND,CA,,,37.7916882986103,-122.24098157494723,01/14/2017 08:13:27 AM,02/15/2017 10:11:17 AM,POINT (-122.240981574947 37.7916882986103),19,Thursday,Other Sexual Offense
790319645,17000632,01/12/2017 07:54:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.77872138311045,-122.22804597764868,01/22/2017 08:11:25 AM,02/15/2017 10:11:18 AM,POINT (-122.228045977649 37.7787213831105),19,Thursday,Other Sexual Offense
789179133,17000642,01/12/2017 10:00:00 PM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,1900 Block INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78646912213093,-122.24099766291086,01/14/2017 08:13:27 AM,02/15/2017 10:11:18 AM,POINT (-122.240997662911 37.7864691221309),22,Thursday,Other Sexual Offense
788942831,17000641,01/12/2017 10:05:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78075900905559,-122.23145037850149,01/13/2017 08:10:01 AM,02/08/2017 10:12:18 AM,POINT (-122.231450378501 37.7807590090556),22,Thursday,Other Sexual Offense
790136415,17000985,01/18/2017 11:01:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78989374615557,-122.24716975335545,01/20/2017 08:10:24 AM,02/15/2017 10:11:38 AM,POINT (-122.247169753355 37.7898937461556),23,Wednesday,Other Sexual Offense
790319639,17001062,01/19/2017 10:16:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,INTERNATIONAL BLVD & MITCHELL ST,,OAKLAND,CA,,,37.78032932168171,-122.23078280991984,01/22/2017 08:11:17 AM,03/08/2017 10:13:10 AM,POINT (-122.23078280992 37.7803293216817),22,Thursday,Other Sexual Offense
791281879,17001546,01/27/2017 09:23:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78252856651206,-122.2343987893543,02/01/2017 08:10:30 AM,03/08/2017 10:13:22 AM,POINT (-122.234398789354 37.7825285665121),21,Friday,Other Sexual Offense
791281880,17001547,01/27/2017 09:23:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,94601,,37.78075900905559,-122.23145037850149,02/01/2017 08:10:30 AM,03/08/2017 10:13:23 AM,POINT (-122.231450378501 37.7807590090556),21,Friday,Other Sexual Offense
791404361,17001749,01/31/2017 07:20:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,INTERNATIONAL BLVD & MILLER AV,,OAKLAND,CA,,,37.78276958637317,-122.23481972748097,02/03/2017 10:06:57 AM,03/10/2017 10:17:25 AM,POINT (-122.234819727481 37.7827695863732),19,Tuesday,Other Sexual Offense
791404362,17001748,01/31/2017 07:20:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,INTERNATIONAL BLVD & MILLER AV,,OAKLAND,CA,,,37.78276958637317,-122.23481972748097,02/03/2017 10:06:57 AM,03/10/2017 10:17:24 AM,POINT (-122.234819727481 37.7827695863732),19,Tuesday,Other Sexual Offense
791404359,17001750,01/31/2017 07:28:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,INTERNATIONAL BLVD & MITCHELL ST,,OAKLAND,CA,,,37.78032932168171,-122.23078280991984,02/03/2017 10:06:57 AM,03/09/2017 10:09:51 AM,POINT (-122.23078280992 37.7803293216817),19,Tuesday,Other Sexual Offense
791404360,17001754,01/31/2017 07:28:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,INTERNATIONAL BLVD & MITCHELL ST,,OAKLAND,CA,,,37.78032932168171,-122.23078280991984,02/03/2017 10:06:57 AM,03/30/2017 09:09:04 AM,POINT (-122.23078280992 37.7803293216817),19,Tuesday,Other Sexual Offense
791404358,17001755,01/31/2017 08:08:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 22ND ST & 27TH AV,,OAKLAND,CA,,,37.786525136530564,-122.2259778617675,02/03/2017 10:06:57 AM,03/08/2017 10:09:26 AM,POINT (-122.225977861768 37.7865251365306),20,Tuesday,Other Sexual Offense
795440543,17003071,02/21/2017 06:54:00 PM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.79135239979139,-122.24883089406283,03/01/2017 10:05:39 AM,03/16/2017 09:09:42 AM,POINT (-122.248830894063 37.7913523997914),18,Tuesday,Other Sexual Offense
800719686,17005313,03/29/2017 06:15:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78140175359458,-122.23257283398794,04/06/2017 09:06:35 AM,04/28/2017 09:09:48 AM,POINT (-122.232572833988 37.7814017535946),18,Wednesday,Other Sexual Offense
800006092,17005317,03/29/2017 06:37:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & E 17TH ST,,OAKLAND,CA,,,37.79102096527983,-122.2433888405905,04/01/2017 09:05:52 AM,05/24/2017 09:09:13 AM,POINT (-122.24338884059 37.7910209652798),18,Wednesday,Other Sexual Offense
800640630,17005318,03/29/2017 07:13:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 15TH ST & 18TH AV,,OAKLAND,CA,,,37.78792085164313,-122.24127397840961,04/05/2017 09:06:27 AM,04/25/2017 09:09:18 AM,POINT (-122.24127397841 37.7879208516431),19,Wednesday,Other Sexual Offense
800719685,17005319,03/29/2017 07:36:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78252856651206,-122.2343987893543,04/06/2017 09:06:35 AM,05/03/2017 09:09:02 AM,POINT (-122.234398789354 37.7825285665121),19,Wednesday,Other Sexual Offense
800006091,17005324,03/29/2017 07:43:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78252856651206,-122.2343987893543,04/01/2017 09:05:52 AM,05/24/2017 09:09:13 AM,POINT (-122.234398789354 37.7825285665121),19,Wednesday,Other Sexual Offense
801259594,17005320,03/29/2017 07:45:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78252856651206,-122.2343987893543,04/12/2017 09:05:43 AM,04/26/2017 09:09:10 AM,POINT (-122.234398789354 37.7825285665121),19,Wednesday,Other Sexual Offense
804267068,17007564,05/04/2017 11:21:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 15TH ST & 20TH AV,,OAKLAND,CA,,,37.786660936297054,-122.23916777828614,05/05/2017 09:05:49 AM,06/02/2017 09:08:32 AM,POINT (-122.239167778286 37.7866609362971),11,Thursday,Other Sexual Offense
804267069,17007565,05/04/2017 11:21:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 15TH ST & 20TH AV,,OAKLAND,CA,,,37.786660936297054,-122.23916777828614,05/05/2017 09:05:49 AM,05/30/2017 09:12:04 AM,POINT (-122.239167778286 37.7866609362971),11,Thursday,Other Sexual Offense
805668785,17007588,05/04/2017 04:32:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,E 15TH ST & 19TH AV,,OAKLAND,CA,,,37.787304628012194,-122.24022119114089,05/17/2017 09:08:03 AM,06/02/2017 09:08:33 AM,POINT (-122.240221191141 37.7873046280122),16,Thursday,Other Sexual Offense
806320504,17008383,05/17/2017 12:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/20/2017 09:05:44 AM,07/04/2017 09:08:09 AM,POINT (-122.088799598666 37.6934981068942),12,Wednesday,Other Sexual Offense
806320505,17008387,05/17/2017 12:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/20/2017 09:05:44 AM,06/13/2017 09:08:57 AM,POINT (-122.088799598666 37.6934981068942),12,Wednesday,Other Sexual Offense
807161238,17008418,05/17/2017 12:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/24/2017 09:05:50 AM,07/04/2017 09:08:27 AM,POINT (-122.088799598666 37.6934981068942),12,Wednesday,Other Sexual Offense
807161239,17008414,05/17/2017 12:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/24/2017 09:05:50 AM,06/20/2017 09:08:25 AM,POINT (-122.088799598666 37.6934981068942),12,Wednesday,Other Sexual Offense
807161240,17008410,05/17/2017 12:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/24/2017 09:05:50 AM,06/13/2017 09:09:00 AM,POINT (-122.088799598666 37.6934981068942),12,Wednesday,Other Sexual Offense
807329888,17008385,05/17/2017 12:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/26/2017 09:06:56 AM,07/04/2017 09:08:27 AM,POINT (-122.088799598666 37.6934981068942),12,Wednesday,Other Sexual Offense
807751753,17008399,05/17/2017 12:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/31/2017 09:05:57 AM,07/04/2017 09:08:27 AM,POINT (-122.088799598666 37.6934981068942),12,Wednesday,Other Sexual Offense
807751754,17008389,05/17/2017 12:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/31/2017 09:05:57 AM,07/04/2017 09:08:27 AM,POINT (-122.088799598666 37.6934981068942),12,Wednesday,Other Sexual Offense
806230434,17008388,05/17/2017 03:46:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/19/2017 09:05:49 AM,06/20/2017 09:08:23 AM,POINT (-122.088799598666 37.6934981068942),15,Wednesday,Other Sexual Offense
806230431,17008396,05/17/2017 04:48:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/19/2017 09:05:49 AM,07/04/2017 09:08:09 AM,POINT (-122.088799598666 37.6934981068942),16,Wednesday,Other Sexual Offense
806388478,17008397,05/17/2017 04:55:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/21/2017 09:05:41 AM,06/13/2017 09:08:58 AM,POINT (-122.088799598666 37.6934981068942),16,Wednesday,Other Sexual Offense
806230429,17008401,05/17/2017 05:32:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/19/2017 09:05:49 AM,07/11/2017 09:08:04 AM,POINT (-122.088799598666 37.6934981068942),17,Wednesday,Other Sexual Offense
806230428,17008404,05/17/2017 06:04:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/19/2017 09:05:49 AM,06/13/2017 09:08:59 AM,POINT (-122.088799598666 37.6934981068942),18,Wednesday,Other Sexual Offense
806320501,17008406,05/17/2017 07:00:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/20/2017 09:05:44 AM,06/13/2017 09:08:59 AM,POINT (-122.088799598666 37.6934981068942),19,Wednesday,Other Sexual Offense
807329886,17008416,05/17/2017 08:25:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/26/2017 09:06:56 AM,06/20/2017 09:08:25 AM,POINT (-122.088799598666 37.6934981068942),20,Wednesday,Other Sexual Offense
806320500,17008417,05/17/2017 09:13:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/20/2017 09:05:44 AM,07/11/2017 09:08:04 AM,POINT (-122.088799598666 37.6934981068942),21,Wednesday,Other Sexual Offense
806388477,17008419,05/17/2017 09:40:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,05/21/2017 09:05:41 AM,06/13/2017 09:09:01 AM,POINT (-122.088799598666 37.6934981068942),21,Wednesday,Other Sexual Offense
